heat test

Time, Pressure, TempC, Height, AccX, AccY, AccZ, AccT, wX, wY, wZ0, 0.00, 0.00
13837, 100616.32, 32.71, 0.00, -0.30, -0.68, 10.00, 10.03, 0.00, 0.00, 0.00
14110, 100507.82, 42.48, 0.06, -0.28, -0.68, 10.01, 10.03, 0.00, 0.00, 0.00
14437, 100507.82, 22.95, 0.06, -0.30, -0.67, 9.99, 10.02, 0.00, 0.00, 0.00
14709, 100507.82, 37.11, 0.06, -0.29, -0.67, 10.00, 10.03, 0.00, 0.00, 0.00
15039, 100507.82, 27.83, 0.06, -0.30, -0.66, 9.99, 10.02, 0.00, 0.00, 0.00
15311, 100507.82, 43.46, 0.06, -0.30, -0.67, 9.99, 10.01, 0.00, 0.00, 0.00
15635, 100507.82, 30.76, 0.06, -0.30, -0.67, 10.00, 10.02, 0.00, 0.00, 0.00
15908, 100507.82, 27.34, 0.06, -0.31, -0.67, 9.98, 10.01, 0.00, 0.00, 0.00
16235, 100507.82, 18.07, 0.06, -0.30, -0.67, 10.01, 10.04, 0.00, 0.00, 0.00
16508, 100507.82, 22.95, 0.06, -0.31, -0.66, 9.99, 10.01, 0.00, 0.00, 0.00
16834, 100507.82, 17.09, 0.06, -0.30, -0.67, 9.98, 10.01, 0.00, 0.00, 0.00
17110, 100507.82, 17.58, 0.06, -0.31, -0.67, 9.97, 10.00, 0.00, 0.00, 0.00
17433, 100507.82, 22.46, 0.06, -0.30, -0.67, 10.00, 10.02, 0.00, 0.00, 0.00
17707, 100507.82, 33.20, 0.06, -0.31, -0.67, 9.99, 10.01, 0.00, 0.00, 0.00
18032, 100507.82, 17.09, 0.06, -0.30, -0.68, 10.00, 10.03, 0.00, 0.00, 0.00
18306, 100507.82, 36.13, 0.06, -0.31, -0.66, 10.01, 10.03, 0.00, 0.00, 0.00
18632, 100507.82, 40.53, 0.06, -0.30, -0.67, 10.00, 10.03, 0.00, 0.00, 0.00
18908, 100507.82, 17.09, 0.06, -0.32, -0.70, 10.02, 10.05, 0.00, 0.00, 0.00
19231, 100507.82, 40.53, 0.06, -0.24, -0.65, 10.00, 10.02, 0.00, 0.00, 0.00
19505, 100507.82, 18.07, 0.06, -0.32, -0.66, 10.01, 10.03, 0.00, 0.00, 0.00
19830, 100507.82, 44.43, 0.06, -0.28, -0.68, 9.99, 10.02, 0.00, 0.00, 0.00
20104, 100399.31, 43.95, 0.12, -0.32, -0.70, 9.99, 10.02, 0.00, 0.00, 0.00
20430, 100507.82, 21.97, 0.06, -0.31, -0.66, 10.02, 10.05, 0.00, 0.00, 0.00
20703, 100399.31, 17.58, 0.12, -0.31, -0.67, 10.01, 10.03, 0.00, 0.00, 0.00
21031, 100399.31, 17.58, 0.12, -0.30, -0.66, 10.00, 10.03, 0.00, 0.00, 0.00
21305, 100399.31, 29.30, 0.12, -0.31, -0.72, 9.95, 9.98, 0.00, 0.00, 0.00
21628, 100399.31, 29.79, 0.12, -0.33, -0.68, 10.00, 10.02, 0.00, 0.00, 0.00
21902, 100399.31, 17.58, 0.12, -0.29, -0.68, 9.99, 10.01, 0.00, 0.00, 0.00
22227, 100399.31, 17.09, 0.12, -0.33, -0.67, 10.01, 10.03, 0.00, 0.00, 0.00
22501, 100399.31, 17.09, 0.12, -0.31, -0.67, 9.98, 10.01, 0.00, 0.00, 0.00
22828, 100507.82, 18.07, 0.06, -0.29, -0.68, 9.98, 10.00, 0.00, 0.00, 0.00
